cleaned_tweet,product,reply,Polarity,Sentiment
futureproofing business take knowhow expertise sign mailing list receive helpful resource guide migration modernization journey azure cloud windowsserver sqlserver,WindowsServer,,0.0,Neutral
super excited hotpatching available preview window server vms azure desktop experience windowsserver azure winserv,WindowsServer,,0.36944444444444446,Positive
super excited hotpatching available preview window server vms azure desktop experience windowsserver azure winserv,WindowsServer,,0.36944444444444446,Positive
super excited hotpatching available preview window server vms azure desktop experience windowsserver azure winserv,WindowsServer,,0.36944444444444446,Positive
super excited hotpatching available preview window server vms azure desktop experience windowsserver azure winserv,WindowsServer,,0.36944444444444446,Positive
super excited hotpatching available preview window server vms azure desktop experience windowsserver azure winserv,WindowsServer,,0.36944444444444446,Positive
super excited hotpatching available preview window server vms azure desktop experience windowsserver azure winserv,WindowsServer,,0.36944444444444446,Positive
hotpatching preview window server vms azure desktop experience windowsserver winsrv,WindowsServer,,0.0,Neutral
futureproofing business take knowhow expertise sign mailing list receive helpful resource guide migration modernization journey azure cloud windowsserver sqlserver,WindowsServer,,0.0,Neutral
window server update active directory schema current window lap version tip windowsserver born tech window world,WindowsServer,,-0.06666666666666667,Negative
window server azure arc hybrid cloud lab kit azurearc hybridcloud windowsserver lab azure intelnuc,WindowsServer,,0.0,Neutral
software key software software softwaredeveloper softwaredevelopment softwarekeys window window windowsserver msoffice msoffice,WindowsServer,,0.0,Neutral
